enc_number,t,x0,y0,z0,v0,dh0,theta0,x1,y1,z1,v1,dh1,theta1,advisory
23,27,-4299.976759862878,-4633.596286266999,-444.43128793267516,69.04361344971895,0.0,310.5031042731778,-5622.7525288477045,-4355.996613339804,-466.1936767273159,63.07167941286832,0.0,429.3917110440551,0.0
23,28,-4352.475505904881,-4588.753201825678,-444.43128793267516,69.04361344971895,0.0,310.5031042731778,-5563.716892913766,-4333.796828795014,-466.1936767273159,63.07167941286832,0.0,429.3917110440551,0.0
23,29,-4404.974251946884,-4543.9101173843555,-444.43128793267516,69.04361344971895,0.0,310.5031042731778,-5504.681256979828,-4311.597044250225,-466.1936767273159,63.07167941286832,0.0,429.3917110440551,0.0
23,30,-4457.472997988886,-4499.067032943034,-444.43128793267516,69.04361344971895,0.0,310.5031042731778,-5445.645621045889,-4289.397259705435,-466.1936767273159,63.07167941286832,0.0,429.3917110440551,0.0
23,31,-4509.97174403089,-4454.223948501713,-444.43128793267516,69.04361344971895,0.0,310.5031042731778,-5386.60998511195,-4267.197475160646,-466.1936767273159,63.07167941286832,0.0,429.3917110440551,0.0
23,32,-4562.470490072892,-4409.380864060391,-444.43128793267516,69.04361344971895,0.0,310.5031042731778,-5327.574349178011,-4244.997690615856,-466.1936767273159,63.07167941286832,0.0,429.3917110440551,0.0
23,33,-4614.9692361148955,-4364.53777961907,-444.43128793267516,69.04361344971895,0.0,310.5031042731778,-5268.538713244073,-4222.797906071066,-466.1936767273159,63.07167941286832,0.0,429.3917110440551,0.0
23,34,-4667.467982156898,-4319.694695177748,-444.43128793267516,69.04361344971895,0.0,310.5031042731778,-5209.503077310133,-4200.598121526276,-466.1936767273159,63.07167941286832,0.0,429.3917110440551,0.0
23,35,-4719.9667281989005,-4274.851610736427,-444.43128793267516,69.04361344971895,0.0,310.5031042731778,-5150.467441376195,-4178.398336981487,-466.1936767273159,63.07167941286832,0.0,429.3917110440551,0.0
23,36,-4772.465474240904,-4230.008526295104,-444.43128793267516,69.04361344971895,0.0,310.5031042731778,-5091.4318054422565,-4156.198552436697,-466.1936767273159,63.07167941286832,0.0,429.3917110440551,0.0
23,37,-4824.964220282906,-4185.165441853783,-444.43128793267516,69.04361344971895,0.0,310.5031042731778,-5032.396169508317,-4133.998767891908,-466.1936767273159,63.07167941286832,0.0,429.3917110440551,0.0
23,38,-4877.46296632491,-4140.322357412461,-444.43128793267516,69.04361344971895,0.0,310.5031042731778,-4973.360533574379,-4111.798983347118,-466.1936767273159,63.07167941286832,0.0,429.3917110440551,0.0
23,39,-4929.961712366912,-4095.47927297114,-444.43128793267516,69.04361344971895,0.0,310.5031042731778,-4914.32489764044,-4089.599198802329,-466.1936767273159,63.07167941286832,0.0,429.3917110440551,0.0
23,40,-4982.460458408915,-4050.6361885298184,-444.43128793267516,69.04361344971895,0.0,310.5031042731778,-4855.289261706502,-4067.3994142575393,-466.1936767273159,63.07167941286832,0.0,429.3917110440551,0.0
23,41,-5034.959204450918,-4005.7931040884964,-444.43128793267516,69.04361344971895,0.0,310.5031042731778,-4796.253625772562,-4045.19962971275,-466.1936767273159,63.07167941286832,0.0,429.3917110440551,0.0
23,42,-5087.457950492921,-3960.950019647175,-444.43128793267516,69.04361344971895,0.0,310.5031042731778,-4737.217989838624,-4022.9998451679603,-466.1936767273159,63.07167941286832,0.0,429.3917110440551,0.0
23,43,-5139.956696534924,-3916.1069352058535,-444.43128793267516,69.04361344971895,0.0,310.5031042731778,-4678.182353904685,-4000.800060623171,-466.1936767273159,63.07167941286832,0.0,429.3917110440551,0.0
23,44,-5192.4554425769265,-3871.263850764532,-444.43128793267516,69.04361344971895,0.0,310.5031042731778,-4619.146717970746,-3978.6002760783813,-466.1936767273159,63.07167941286832,0.0,429.3917110440551,0.0
23,45,-5244.954188618929,-3826.42076632321,-444.43128793267516,69.04361344971895,0.0,310.5031042731778,-4560.111082036808,-3956.400491533592,-466.1936767273159,63.07167941286832,0.0,429.3917110440551,0.0
23,46,-5297.452934660932,-3781.5776818818886,-444.43128793267516,69.04361344971895,0.0,310.5031042731778,-4501.075446102869,-3934.2007069888023,-466.1936767273159,63.07167941286832,0.0,429.3917110440551,0.0
23,47,-5349.951680702935,-3736.734597440567,-444.43128793267516,69.04361344971895,0.0,310.5031042731778,-4442.03981016893,-3912.0009224440123,-466.1936767273159,63.07167941286832,0.0,429.3917110440551,0.0
23,48,-5402.450426744938,-3691.891512999245,-444.43128793267516,69.04361344971895,0.0,310.5031042731778,-4383.004174234991,-3889.801137899223,-466.1936767273159,63.07167941286832,0.0,429.3917110440551,0.0
23,49,-5454.949172786941,-3647.0484285579237,-444.43128793267516,69.04361344971895,0.0,310.5031042731778,-4323.968538301053,-3867.6013533544333,-466.1936767273159,63.07167941286832,0.0,429.3917110440551,0.0
24,0,3206.814703321204,5935.665318047942,-180.69734613520552,66.01524895407789,0.0,209.93455776045437,106.69293118898509,2122.888410623271,-199.2817387898599,62.526380102616926,0.0,408.9359768786491,0.0
24,1,3173.8723999450312,5878.45677198408,-180.69734613520552,66.01524895407789,0.0,209.93455776045437,153.83632237168763,2163.9621111691386,-199.2817387898599,62.526380102616926,0.0,408.9359768786491,0.0
24,2,3140.930096568858,5821.248225920217,-180.69734613520552,66.01524895407789,0.0,209.93455776045437,200.97971355439017,2205.0358117150063,-199.2817387898599,62.526380102616926,0.0,408.9359768786491,0.0
24,3,3107.987793192685,5764.039679856354,-180.69734613520552,66.01524895407789,0.0,209.93455776045437,248.1231047370925,2246.109512260874,-199.2817387898599,62.526380102616926,0.0,408.9359768786491,0.0
24,4,3075.0454898165117,5706.8311337924915,-180.69734613520552,66.01524895407789,0.0,209.93455776045437,295.26649591979503,2287.183212806742,-199.2817387898599,62.526380102616926,0.0,408.9359768786491,0.0
24,5,3042.1031864403385,5649.62258772863,-180.69734613520552,66.01524895407789,0.0,209.93455776045437,342.40988710249735,2328.25691335261,-199.2817387898599,62.526380102616926,0.0,408.9359768786491,0.0
24,6,3009.1608830641653,5592.414041664767,-180.69734613520552,66.01524895407789,0.0,209.93455776045437,389.5532782851999,2369.330613898478,-199.2817387898599,62.526380102616926,0.0,408.9359768786491,0.0
24,7,2976.2185796879926,5535.205495600905,-180.69734613520552,66.01524895407789,0.0,209.93455776045437,436.6966694679022,2410.404314444346,-199.2817387898599,62.526380102616926,0.0,408.9359768786491,0.0
24,8,2943.2762763118194,5477.996949537042,-180.69734613520552,66.01524895407789,0.0,209.93455776045437,483.8400606506045,2451.4780149902135,-199.2817387898599,62.526380102616926,0.0,408.9359768786491,0.0
24,9,2910.3339729356467,5420.788403473181,-180.69734613520552,66.01524895407789,0.0,209.93455776045437,530.9834518333071,2492.5517155360812,-199.2817387898599,62.526380102616926,0.0,408.9359768786491,0.0
24,10,2877.3916695594735,5363.579857409318,-180.69734613520552,66.01524895407789,0.0,209.93455776045437,578.1268430160096,2533.625416081949,-199.2817387898599,62.526380102616926,0.0,408.9359768786491,0.0
24,11,2844.4493661833003,5306.371311345456,-180.69734613520552,66.01524895407789,0.0,209.93455776045437,625.2702341987119,2574.699116627817,-199.2817387898599,62.526380102616926,0.0,408.9359768786491,0.0
24,12,2811.507062807127,5249.162765281593,-180.69734613520552,66.01524895407789,0.0,209.93455776045437,672.4136253814145,2615.772817173685,-199.2817387898599,62.526380102616926,0.0,408.9359768786491,0.0
24,13,2778.564759430954,5191.9542192177305,-180.69734613520552,66.01524895407789,0.0,209.93455776045437,719.557016564117,2656.846517719553,-199.2817387898599,62.526380102616926,0.0,408.9359768786491,0.0
24,14,2745.622456054781,5134.745673153869,-180.69734613520552,66.01524895407789,0.0,209.93455776045437,766.7004077468193,2697.9202182654208,-199.2817387898599,62.526380102616926,0.0,408.9359768786491,0.0
24,15,2712.680152678608,5077.537127090007,-180.69734613520552,66.01524895407789,0.0,209.93455776045437,813.8437989295217,2738.9939188112885,-199.2817387898599,62.526380102616926,0.0,408.9359768786491,0.0
24,16,2679.7378493024353,5020.328581026144,-180.69734613520552,66.01524895407789,0.0,209.93455776045437,860.9871901122242,2780.067619357156,-199.2817387898599,62.526380102616926,0.0,408.9359768786491,0.0
24,17,2646.795545926262,4963.120034962281,-180.69734613520552,66.01524895407789,0.0,209.93455776045437,908.1305812949266,2821.141319903024,-199.2817387898599,62.526380102616926,0.0,408.9359768786491,0.0
24,18,2613.853242550089,4905.9114888984195,-180.69734613520552,66.01524895407789,0.0,209.93455776045437,955.2739724776291,2862.215020448892,-199.2817387898599,62.526380102616926,0.0,408.9359768786491,0.0
24,19,2580.9109391739157,4848.702942834557,-180.69734613520552,66.01524895407789,0.0,209.93455776045437,1002.4173636603315,2903.28872099476,-199.2817387898599,62.526380102616926,0.0,408.9359768786491,0.0
24,20,2547.968635797743,4791.494396770695,-180.69734613520552,66.01524895407789,0.0,209.93455776045437,1049.560754843034,2944.3624215406276,-199.2817387898599,62.526380102616926,0.0,408.9359768786491,0.0
24,21,2515.02633242157,4734.285850706832,-180.69734613520552,66.01524895407789,0.0,209.93455776045437,1096.7041460257365,2985.4361220864957,-199.2817387898599,62.526380102616926,0.0,408.9359768786491,0.0
24,22,2482.0840290453966,4677.0773046429695,-180.69734613520552,66.01524895407789,0.0,209.93455776045437,1143.8475372084388,3026.5098226323635,-199.2817387898599,62.526380102616926,0.0,408.9359768786491,0.0
24,23,2449.141725669224,4619.868758579108,-180.69734613520552,66.01524895407789,0.0,209.93455776045437,1190.9909283911413,3067.583523178231,-199.2817387898599,62.526380102616926,0.0,408.9359768786491,0.0
24,24,2416.1994222930507,4562.660212515245,-180.69734613520552,66.01524895407789,0.0,209.93455776045437,1238.1343195738436,3108.657223724099,-199.2817387898599,62.526380102616926,0.0,408.9359768786491,0.0
24,25,2383.2571189168775,4505.451666451383,-180.69734613520552,66.01524895407789,0.0,209.93455776045437,1285.2777107565462,3149.730924269967,-199.2817387898599,62.526380102616926,0.0,408.9359768786491,0.0
24,26,2350.3148155407043,4448.24312038752,-180.69734613520552,66.01524895407789,0.0,209.93455776045437,1332.4211019392487,3190.804624815835,-199.2817387898599,62.526380102616926,0.0,408.9359768786491,0.0
24,27,2317.3725121645316,4391.0345743236585,-180.69734613520552,66.01524895407789,0.0,209.93455776045437,1379.5644931219508,3231.8783253617025,-199.2817387898599,62.526380102616926,0.0,408.9359768786491,0.0
24,28,2284.4302087883584,4333.826028259796,-180.69734613520552,66.01524895407789,0.0,209.93455776045437,1426.7078843046534,3272.9520259075707,-199.2817387898599,62.526380102616926,0.0,408.9359768786491,0.0
24,29,2251.4879054121852,4276.617482195934,-180.69734613520552,66.01524895407789,0.0,209.93455776045437,1473.851275487356,3314.0257264534384,-199.2817387898599,62.526380102616926,0.0,408.9359768786491,0.0
24,30,2218.545602036012,4219.408936132071,-180.69734613520552,66.01524895407789,0.0,209.93455776045437,1520.9946666700582,3355.099426999306,-199.2817387898599,62.526380102616926,0.0,408.9359768786491,0.0
24,31,2185.6032986598393,4162.200390068208,-180.69734613520552,66.01524895407789,0.0,209.93455776045437,1568.1380578527608,3396.173127545174,-199.2817387898599,62.526380102616926,0.0,408.9359768786491,0.0
24,32,2152.660995283666,4104.991844004347,-180.69734613520552,66.01524895407789,0.0,209.93455776045437,1615.281449035463,3437.246828091042,-199.2817387898599,62.526380102616926,0.0,408.9359768786491,0.0
24,33,2119.718691907493,4047.7832979404843,-180.69734613520552,66.01524895407789,0.0,209.93455776045437,1662.4248402181656,3478.32052863691,-199.2817387898599,62.526380102616926,0.0,408.9359768786491,0.0
24,34,2086.77638853132,3990.574751876622,-180.69734613520552,66.01524895407789,0.0,209.93455776045437,1709.568231400868,3519.3942291827775,-199.2817387898599,62.526380102616926,0.0,408.9359768786491,0.0
24,35,2053.834085155147,3933.3662058127593,-180.69734613520552,66.01524895407789,0.0,209.93455776045437,1756.7116225835705,3560.4679297286452,-199.2817387898599,62.526380102616926,0.0,408.9359768786491,0.0
24,36,2020.8917817789738,3876.157659748897,-180.69734613520552,66.01524895407789,0.0,209.93455776045437,1803.8550137662728,3601.5416302745134,-199.2817387898599,62.526380102616926,0.0,408.9359768786491,0.0
24,37,1987.9494784028009,3818.9491136850347,-180.69734613520552,66.01524895407789,0.0,209.93455776045437,1850.9984049489753,3642.615330820381,-199.2817387898599,62.526380102616926,0.0,408.9359768786491,0.0
24,38,1955.0071750266277,3761.7405676211724,-180.69734613520552,66.01524895407789,0.0,209.93455776045437,1898.141796131678,3683.689031366249,-199.2817387898599,62.526380102616926,0.0,408.9359768786491,0.0
24,39,1922.0648716504547,3704.53202155731,-180.69734613520552,66.01524895407789,0.0,209.93455776045437,1945.2851873143802,3724.762731912117,-199.2817387898599,62.526380102616926,0.0,408.9359768786491,0.0
24,40,1889.1225682742818,3647.323475493448,-180.69734613520552,66.01524895407789,0.0,209.93455776045437,1992.4285784970828,3765.8364324579848,-199.2817387898599,62.526380102616926,0.0,408.9359768786491,0.0
24,41,1856.1802648981086,3590.1149294295856,-180.69734613520552,66.01524895407789,0.0,209.93455776045437,2039.571969679785,3806.9101330038525,-199.2817387898599,62.526380102616926,0.0,408.9359768786491,0.0
24,42,1823.2379615219356,3532.9063833657233,-180.69734613520552,66.01524895407789,0.0,209.93455776045437,2086.7153608624876,3847.98383354972,-199.2817387898599,62.526380102616926,0.0,408.9359768786491,0.0
24,43,1790.2956581457624,3475.697837301861,-180.69734613520552,66.01524895407789,0.0,209.93455776045437,2133.85875204519,3889.0575340955884,-199.2817387898599,62.526380102616926,0.0,408.9359768786491,0.0
24,44,1757.3533547695895,3418.4892912379983,-180.69734613520552,66.01524895407789,0.0,209.93455776045437,2181.0021432278922,3930.131234641456,-199.2817387898599,62.526380102616926,0.0,408.9359768786491,0.0
24,45,1724.4110513934163,3361.280745174136,-180.69734613520552,66.01524895407789,0.0,209.93455776045437,2228.145534410595,3971.204935187324,-199.2817387898599,62.526380102616926,0.0,408.9359768786491,0.0
24,46,1691.4687480172433,3304.0721991102737,-180.69734613520552,66.01524895407789,0.0,209.93455776045437,2275.2889255932973,4012.2786357331915,-199.2817387898599,62.526380102616926,0.0,408.9359768786491,0.0
24,47,1658.5264446410702,3246.8636530464114,-180.69734613520552,66.01524895407789,0.0,209.93455776045437,2322.432316776,4053.3523362790597,-199.2817387898599,62.526380102616926,0.0,408.9359768786491,0.0
24,48,1625.5841412648972,3189.655106982549,-180.69734613520552,66.01524895407789,0.0,209.93455776045437,2369.575707958702,4094.4260368249275,-199.2817387898599,62.526380102616926,0.0,408.9359768786491,0.0
24,49,1592.6418378887242,3132.446560918687,-180.69734613520552,66.01524895407789,0.0,209.93455776045437,2416.7190991414045,4135.499737370796,-199.2817387898599,62.526380102616926,0.0,408.9359768786491,0.0
25,0,-4310.860920655525,-6493.790434012963,147.63552091205827,69.91910983944933,0.0,34.40281997705953,-3854.5130757043225,-1833.9178584135889,131.3122438986858,68.5629371992166,0.0,155.77533301237554,0.0
25,1,-4271.356091296354,-6436.101176971086,147.63552091205827,69.91910983944933,0.0,34.40281997705953,-3826.3806273722957,-1896.4433868658102,131.3122438986858,68.5629371992166,0.0,155.77533301237554,0.0
25,2,-4231.851261937183,-6378.411919929209,147.63552091205827,69.91910983944933,0.0,34.40281997705953,-3798.248179040269,-1958.968915318032,131.3122438986858,68.5629371992166,0.0,155.77533301237554,0.0
25,3,-4192.346432578012,-6320.722662887332,147.63552091205827,69.91910983944933,0.0,34.40281997705953,-3770.115730708242,-2021.4944437702534,131.3122438986858,68.5629371992166,0.0,155.77533301237554,0.0
25,4,-4152.841603218842,-6263.033405845455,147.63552091205827,69.91910983944933,0.0,34.40281997705953,-3741.9832823762154,-2084.019972222475,131.3122438986858,68.5629371992166,0.0,155.77533301237554,0.0
25,5,-4113.336773859671,-6205.344148803578,147.63552091205827,69.91910983944933,0.0,34.40281997705953,-3713.8508340441886,-2146.545500674697,131.3122438986858,68.5629371992166,0.0,155.77533301237554,0.0
25,6,-4073.8319445004995,-6147.654891761701,147.63552091205827,69.91910983944933,0.0,34.40281997705953,-3685.7183857121618,-2209.0710291269183,131.3122438986858,68.5629371992166,0.0,155.77533301237554,0.0
25,7,-4034.3271151413282,-6089.965634719823,147.63552091205827,69.91910983944933,0.0,34.40281997705953,-3657.585937380135,-2271.5965575791397,131.3122438986858,68.5629371992166,0.0,155.77533301237554,0.0
25,8,-3994.8222857821575,-6032.276377677947,147.63552091205827,69.91910983944933,0.0,34.40281997705953,-3629.453489048108,-2334.1220860313615,131.3122438986858,68.5629371992166,0.0,155.77533301237554,0.0
25,9,-3955.3174564229867,-5974.587120636069,147.63552091205827,69.91910983944933,0.0,34.40281997705953,-3601.321040716082,-2396.6476144835833,131.3122438986858,68.5629371992166,0.0,155.77533301237554,0.0
25,10,-3915.812627063816,-5916.897863594192,147.63552091205827,69.91910983944933,0.0,34.40281997705953,-3573.188592384055,-2459.1731429358047,131.3122438986858,68.5629371992166,0.0,155.77533301237554,0.0
25,11,-3876.307797704644,-5859.208606552315,147.63552091205827,69.91910983944933,0.0,34.40281997705953,-3545.0561440520282,-2521.698671388026,131.3122438986858,68.5629371992166,0.0,155.77533301237554,0.0
25,12,-3836.8029683454733,-5801.519349510438,147.63552091205827,69.91910983944933,0.0,34.40281997705953,-3516.923695720002,-2584.224199840248,131.3122438986858,68.5629371992166,0.0,155.77533301237554,0.0
25,13,-3797.2981389863025,-5743.830092468561,147.63552091205827,69.91910983944933,0.0,34.40281997705953,-3488.791247387975,-2646.749728292469,131.3122438986858,68.5629371992166,0.0,155.77533301237554,0.0
25,14,-3757.7933096271317,-5686.140835426684,147.63552091205827,69.91910983944933,0.0,34.40281997705953,-3460.6587990559483,-2709.275256744691,131.3122438986858,68.5629371992166,0.0,155.77533301237554,0.0
25,15,-3718.2884802679605,-5628.451578384807,147.63552091205827,69.91910983944933,0.0,34.40281997705953,-3432.5263507239215,-2771.8007851969123,131.3122438986858,68.5629371992166,0.0,155.77533301237554,0.0
25,16,-3678.7836509087892,-5570.76232134293,147.63552091205827,69.91910983944933,0.0,34.40281997705953,-3404.3939023918947,-2834.326313649134,131.3122438986858,68.5629371992166,0.0,155.77533301237554,0.0
25,17,-3639.2788215496184,-5513.073064301053,147.63552091205827,69.91910983944933,0.0,34.40281997705953,-3376.261454059868,-2896.851842101356,131.3122438986858,68.5629371992166,0.0,155.77533301237554,0.0
25,18,-3599.7739921904476,-5455.383807259176,147.63552091205827,69.91910983944933,0.0,34.40281997705953,-3348.129005727841,-2959.377370553577,131.3122438986858,68.5629371992166,0.0,155.77533301237554,0.0
25,19,-3560.2691628312764,-5397.6945502172985,147.63552091205827,69.91910983944933,0.0,34.40281997705953,-3319.9965573958148,-3021.9028990057986,131.3122438986858,68.5629371992166,0.0,155.77533301237554,0.0
25,20,-3520.7643334721056,-5340.005293175422,147.63552091205827,69.91910983944933,0.0,34.40281997705953,-3291.864109063788,-3084.4284274580205,131.3122438986858,68.5629371992166,0.0,155.77533301237554,0.0
25,21,-3481.2595041129343,-5282.316036133545,147.63552091205827,69.91910983944933,0.0,34.40281997705953,-3263.731660731761,-3146.953955910242,131.3122438986858,68.5629371992166,0.0,155.77533301237554,0.0
25,22,-3441.7546747537635,-5224.626779091668,147.63552091205827,69.91910983944933,0.0,34.40281997705953,-3235.5992123997344,-3209.479484362463,131.3122438986858,68.5629371992166,0.0,155.77533301237554,0.0
25,23,-3402.2498453945927,-5166.9375220497905,147.63552091205827,69.91910983944933,0.0,34.40281997705953,-3207.4667640677076,-3272.005012814685,131.3122438986858,68.5629371992166,0.0,155.77533301237554,0.0
25,24,-3362.7450160354215,-5109.248265007914,147.63552091205827,69.91910983944933,0.0,34.40281997705953,-3179.3343157356812,-3334.5305412669063,131.3122438986858,68.5629371992166,0.0,155.77533301237554,0.0
25,25,-3323.2401866762507,-5051.559007966036,147.63552091205827,69.91910983944933,0.0,34.40281997705953,-3151.2018674036544,-3397.0560697191277,131.3122438986858,68.5629371992166,0.0,155.77533301237554,0.0
25,26,-3283.7353573170794,-4993.869750924159,147.63552091205827,69.91910983944933,0.0,34.40281997705953,-3123.0694190716276,-3459.5815981713495,131.3122438986858,68.5629371992166,0.0,155.77533301237554,0.0
25,27,-3244.2305279579086,-4936.1804938822825,147.63552091205827,69.91910983944933,0.0,34.40281997705953,-3094.936970739601,-3522.1071266235713,131.3122438986858,68.5629371992166,0.0,155.77533301237554,0.0
25,28,-3204.725698598738,-4878.491236840406,147.63552091205827,69.91910983944933,0.0,34.40281997705953,-3066.804522407574,-3584.6326550757926,131.3122438986858,68.5629371992166,0.0,155.77533301237554,0.0
25,29,-3165.2208692395666,-4820.801979798528,147.63552091205827,69.91910983944933,0.0,34.40281997705953,-3038.6720740755472,-3647.158183528014,131.3122438986858,68.5629371992166,0.0,155.77533301237554,0.0
25,30,-3125.716039880396,-4763.112722756651,147.63552091205827,69.91910983944933,0.0,34.40281997705953,-3010.5396257435204,-3709.683711980236,131.3122438986858,68.5629371992166,0.0,155.77533301237554,0.0
25,31,-3086.2112105212245,-4705.4234657147745,147.63552091205827,69.91910983944933,0.0,34.40281997705953,-2982.407177411494,-3772.209240432457,131.3122438986858,68.5629371992166,0.0,155.77533301237554,0.0
25,32,-3046.7063811620537,-4647.734208672897,147.63552091205827,69.91910983944933,0.0,34.40281997705953,-2954.2747290794673,-3834.734768884679,131.3122438986858,68.5629371992166,0.0,155.77533301237554,0.0
25,33,-3007.201551802883,-4590.04495163102,147.63552091205827,69.91910983944933,0.0,34.40281997705953,-2926.1422807474405,-3897.2602973369003,131.3122438986858,68.5629371992166,0.0,155.77533301237554,0.0
25,34,-2967.6967224437117,-4532.355694589143,147.63552091205827,69.91910983944933,0.0,34.40281997705953,-2898.0098324154137,-3959.785825789122,131.3122438986858,68.5629371992166,0.0,155.77533301237554,0.0
25,35,-2928.191893084541,-4474.666437547266,147.63552091205827,69.91910983944933,0.0,34.40281997705953,-2869.877384083387,-4022.3113542413435,131.3122438986858,68.5629371992166,0.0,155.77533301237554,0.0
25,36,-2888.6870637253696,-4416.977180505389,147.63552091205827,69.91910983944933,0.0,34.40281997705953,-2841.74493575136,-4084.836882693565,131.3122438986858,68.5629371992166,0.0,155.77533301237554,0.0
25,37,-2849.182234366199,-4359.287923463512,147.63552091205827,69.91910983944933,0.0,34.40281997705953,-2813.612487419334,-4147.362411145787,131.3122438986858,68.5629371992166,0.0,155.77533301237554,0.0
25,38,-2809.6774050070276,-4301.598666421634,147.63552091205827,69.91910983944933,0.0,34.40281997705953,-2785.480039087307,-4209.887939598008,131.3122438986858,68.5629371992166,0.0,155.77533301237554,0.0
25,39,-2770.172575647857,-4243.909409379758,147.63552091205827,69.91910983944933,0.0,34.40281997705953,-2757.34759075528,-4272.413468050229,131.3122438986858,68.5629371992166,0.0,155.77533301237554,0.0
25,40,-2730.667746288686,-4186.220152337881,147.63552091205827,69.91910983944933,0.0,34.40281997705953,-2729.2151424232534,-4334.938996502451,131.3122438986858,68.5629371992166,0.0,155.77533301237554,0.0
25,41,-2691.1629169295147,-4128.530895296003,147.63552091205827,69.91910983944933,0.0,34.40281997705953,-2701.0826940912266,-4397.464524954673,131.3122438986858,68.5629371992166,0.0,155.77533301237554,0.0
25,42,-2651.658087570344,-4070.8416382541263,147.63552091205827,69.91910983944933,0.0,34.40281997705953,-2672.9502457592,-4459.990053406895,131.3122438986858,68.5629371992166,0.0,155.77533301237554,0.0
25,43,-2612.1532582111727,-4013.152381212249,147.63552091205827,69.91910983944933,0.0,34.40281997705953,-2644.817797427173,-4522.515581859116,131.3122438986858,68.5629371992166,0.0,155.77533301237554,0.0
25,44,-2572.648428852002,-3955.4631241703723,147.63552091205827,69.91910983944933,0.0,34.40281997705953,-2616.6853490951466,-4585.041110311337,131.3122438986858,68.5629371992166,0.0,155.77533301237554,0.0
25,45,-2533.1435994928306,-3897.773867128495,147.63552091205827,69.91910983944933,0.0,34.40281997705953,-2588.55290076312,-4647.566638763559,131.3122438986858,68.5629371992166,0.0,155.77533301237554,0.0
25,46,-2493.63877013366,-3840.0846100866183,147.63552091205827,69.91910983944933,0.0,34.40281997705953,-2560.420452431093,-4710.09216721578,131.3122438986858,68.5629371992166,0.0,155.77533301237554,0.0
25,47,-2454.133940774489,-3782.395353044741,147.63552091205827,69.91910983944933,0.0,34.40281997705953,-2532.2880040990663,-4772.617695668002,131.3122438986858,68.5629371992166,0.0,155.77533301237554,0.0
25,48,-2414.6291114153178,-3724.706096002864,147.63552091205827,69.91910983944933,0.0,34.40281997705953,-2504.1555557670395,-4835.143224120224,131.3122438986858,68.5629371992166,0.0,155.77533301237554,0.0
25,49,-2375.124282056147,-3667.016838960987,147.63552091205827,69.91910983944933,0.0,34.40281997705953,-2476.0231074350127,-4897.668752572446,131.3122438986858,68.5629371992166,0.0,155.77533301237554,0.0
26,0,-2217.526225341663,763.559980060942,-408.70370068820785,66.50378667798005,0.0,148.7398797904675,-2307.927934772231,-3465.4032198011023,-421.8066301570667,63.49958027221982,0.0,395.52381567933503,0.0
26,1,-2183.015797452514,706.7111981090115,-408.70370068820785,66.50378667798005,0.0,148.7398797904675,-2271.0320559467855,-3413.7225578428215,-421.8066301570667,63.49958027221982,0.0,395.52381567933503,0.0
26,2,-2148.505369563365,649.862416157081,-408.70370068820785,66.50378667798005,0.0,148.7398797904675,-2234.13617712134,-3362.0418958845403,-421.8066301570667,63.49958027221982,0.0,395.52381567933503,0.0
26,3,-2113.9949416742165,593.013634205151,-408.70370068820785,66.50378667798005,0.0,148.7398797904675,-2197.2402982958943,-3310.361233926259,-421.8066301570667,63.49958027221982,0.0,395.52381567933503,0.0
26,4,-2079.484513785067,536.1648522532203,-408.70370068820785,66.50378667798005,0.0,148.7398797904675,-2160.344419470449,-3258.680571967978,-421.8066301570667,63.49958027221982,0.0,395.52381567933503,0.0
26,5,-2044.9740858959183,479.3160703012902,-408.70370068820785,66.50378667798005,0.0,148.7398797904675,-2123.4485406450035,-3206.9999100096966,-421.8066301570667,63.49958027221982,0.0,395.52381567933503,0.0
26,6,-2010.463658006769,422.4672883493595,-408.70370068820785,66.50378667798005,0.0,148.7398797904675,-2086.552661819558,-3155.3192480514153,-421.8066301570667,63.49958027221982,0.0,395.52381567933503,0.0
26,7,-1975.95323011762,365.6185063974294,-408.70370068820785,66.50378667798005,0.0,148.7398797904675,-2049.6567829941123,-3103.638586093134,-421.8066301570667,63.49958027221982,0.0,395.52381567933503,0.0
26,8,-1941.4428022284712,308.76972444549915,-408.70370068820785,66.50378667798005,0.0,148.7398797904675,-2012.7609041686667,-3051.9579241348533,-421.8066301570667,63.49958027221982,0.0,395.52381567933503,0.0
26,9,-1906.932374339322,251.92094249356865,-408.70370068820785,66.50378667798005,0.0,148.7398797904675,-1975.8650253432213,-3000.2772621765716,-421.8066301570667,63.49958027221982,0.0,395.52381567933503,0.0
26,10,-1872.4219464501732,195.07216054163837,-408.70370068820785,66.50378667798005,0.0,148.7398797904675,-1938.9691465177757,-2948.596600218291,-421.8066301570667,63.49958027221982,0.0,395.52381567933503,0.0
26,11,-1837.9115185610242,138.2233785897081,-408.70370068820785,66.50378667798005,0.0,148.7398797904675,-1902.07326769233,-2896.9159382600096,-421.8066301570667,63.49958027221982,0.0,395.52381567933503,0.0
26,12,-1803.401090671875,81.37459663777759,-408.70370068820785,66.50378667798005,0.0,148.7398797904675,-1865.1773888668845,-2845.2352763017284,-421.8066301570667,63.49958027221982,0.0,395.52381567933503,0.0
26,13,-1768.890662782726,24.52581468584708,-408.70370068820785,66.50378667798005,0.0,148.7398797904675,-1828.281510041439,-2793.5546143434476,-421.8066301570667,63.49958027221982,0.0,395.52381567933503,0.0
